id,siret,date_publi,date_disso,nom_asso,nom_asso_abrege,objet_social1,objet_social2,adresse,adrs_codeinsee,codepostal,commune,siteweb,autorisation_web,etat
W452007036,,2004-03-06,,LES AMIS DU TAROT DE LA SOURCE,LES AMIS DU TAROT DE LA SOURCE,007005,000000,8  RUE Henri Poincarré  ,45234,45100,Orléans,,0,A
W452007037,,1996-06-05,,CORPS ET PAROLE,CORPS ET PAROLE,016080,000000,12  RUE Ferdinand Buisson  ,45234,45000,Orléans,,0,A
W452007038,,2003-09-06,,FRANCE ACTIVE CENTRE-VAL DE LOIRE,FRANCE ACTIVE,023040,000000,6 ter  RUE de l'Abbé Pasty BP 41223 ,45147,45401,Fleury-les-Aubrais Cedex,www.centractif.fr,0,A
W452007039,,1994-07-20,2009-05-07,ASSOCIATION DES CARDIOLOGUES DE CARDIO-CENTRE ALSACE-LORRAINE,ASSOCIATION DES CARDIOLOGUES DE CAR...,017200,000000,6 bis  RUE des Anglaises  ,45234,45000,Orléans,,0,D
W452007040,,1992-07-15,,FEDERATION INTERNATIONALE DES TROMPES DE FRANCE,FEDERATION INTERNATIONALE DES TROMP...,006030,000000,19  RUE de Patay  ,45234,45000,Orléans,,0,A
W452007041,,1995-05-17,,ASSOCIATION DE SOUTIEN ET D'ACCOMPAGNEMENT SCOLAIRE (ASSAS),ASSOCIATION DE SOUTIEN ET D'ACCOMP...,020000,015025,1  RUE René Cassin  ,45234,45100,Orléans,,0,A
W452007042,,1983-11-30,2009-04-30,GROUPE D'ETUDES ET DE RECHERCHES EN MEDECINE DU TRAVAIL,GROUPE D'ETUDES ET DE RECHERCHES E...,017105,000000,235  RUE des Sables de Sary BP 81020 ,45302,45774,Saran,,0,D
W452007043,,1977-03-16,,COMITE REGIONAL AERONAUTIQUE DU CENTRE VAL DE LOIRE-CRA 7-,COMITE REGIONAL AERONAUTIQUE DU CEN...,011135,000000,LD Chambon  ,18218,18340,Saint-Just,,0,A
W452007044,,1991-10-09,,LES AMIS DE LA CATHEDRALE D'ORLEANS,LES AMIS DE LA CATHEDRALE D'ORLEANS,010015,000000,Maison des associations 46 ter  RUE Sainte Catherine  ,45234,45000,Orléans,,0,A
W452007045,,1989-12-20,2016-06-10,CLUB JEUNES DE VIGLAIN,CLUB JEUNES DE VIGLAIN,007000,000000,mairie      ,45336,45600,Viglain,,0,D
W452007046,,2004-06-12,,ASEA ASSOCIATION SPORTIVE ENTRE AMIS,ASEA ASSOCIATION SPORTIVE ENTRE AMIS,011075,000000,152  RUE du Nécotin  ,45234,45000,Orléans,,0,A
W452007047,,2004-02-14,,ASSOCIATION YOGA POUR TOUS,ASSOCIATION YOGA POUR TOUS,007085,000000,20  ALL de l'Orme  ,45272,45590,Saint-Cyr-en-Val,,0,A
W452007048,,1989-08-23,,ASSOCIATION DE SOINS A DOMICILE CHATEAUNEUF-SULLY,ASSOCIATION DE SOINS A DOMICILE CHA...,019000,000000,15  AV du Petit Parc  ,45315,45600,Sully-sur-Loire,,0,A
W452007049,,2009-07-11,,LA MAIN DANS LA MAIN,LA MAIN DANS LA MAIN,006100,000000,6  RUE du gros raisin  ,45298,45750,Saint-Pryvé-Saint-Mesmin,,1,A
W452007050,,2009-07-11,2009-10-26,EURO-ARABOPHONY,EURO-ARABOPHONY,009050,000000,1255  RUE Anatole Faucheux  ,45302,45770,Saran,,1,D
W452007051,,2009-07-11,2011-05-24,PSY EN 45,PSY EN 45,014025,000000,Les Mulottières 2107  RUE de la Source  ,45232,45160,Olivet,,1,D
W452007052,,2009-07-11,,NOCTURNE,NOCTURNE,007040,000000,9  AV Jean Zay  ,45234,45000,Orléans,,1,A
W452007053,,1990-01-17,,"ARTS, CULTURE ET TRADITIONS","ARTS, CULTURE ET TRADITIONS",006000,000000,mairie      ,45346,45530,Vitry-aux-Loges,,0,A
W452007054,,2009-07-11,,LES MODELISTES FERROVIAIRES INGREENS,M.F.I.,007003,000000,13  RUE des Bascules  ,45169,45140,Ingré,,1,A
W452007055,,2009-07-11,,ASSOCIATION SOLEIL AILE,ASSOCIATION SOLEIL AILE,010015,000000,Musée des Beaux-Arts 1  RUE Fernand Rabier  ,45234,45000,Orléans,,1,A
W452007056,,2009-07-11,2011-03-30,PARRAINAGES 45,PARRANAGES 45,019005,000000,U.D.A.F. du Loiret 2  RUE Jean-Philippe Rameau  ,45234,45057,Orléans cedex 1,,1,D
W452007057,,1990-05-23,,ASSOCIATION DE GESTION DU RESTAURANT ADMINISTRATIF DU CENTRE  REGIONAL D'INFORMATIQUE DES IMPOTS D'ORLEANS,AGRA,014030,000000,6  AV de Concyr  ,45234,45000,Orléans,,0,A
W452007058,,1991-04-24,,COMITE DEPARTEMENTAL DE ROLLER ET SKATEBOARD DU LOIRET,CDRS,011130,000000,Mairie   PL Antoine Masson  ,45188,45470,Loury,,0,A
W452007059,,2009-07-18,,U.S. FAY GYMNASTIQUE VOLONTAIRE,U.S. FAY GYMNASTIQUE VOLONTAIRE,011105,000000,Mairie 48  RUE Abbé Georges Thomas  ,45142,45450,Fay-aux-Loges,,1,A
W452007060,,1991-12-25,,COMITE DE SARAN DU SECOURS POPULAIRE FRANCAIS,COMITE DE SARAN DU SECOURS POPULAIR...,019000,000000,124  RUE des Bergeronnettes  ,45302,45770,Saran,,0,A
W452007061,,2009-07-18,,COMITE COORDINATION INTERCLUBS ORLEANAIS  - C.C.I.O.,C.C.I.O.,009000,000000,Maison des Associations 46ter  RUE Sainte-Catherine  ,45234,45000,Orléans,,1,A
W452007062,,2009-07-18,,CHE TOM,CHE TOM,014035,000000,Association Léa 1  BD Jean-Jaurès  ,45234,45000,Orléans,,1,A
W452007063,,2009-07-18,,EMPREINTE,EMPREINTE,006040,000000,27  RUE du Onze Novembre  ,45147,45400,Fleury-les-Aubrais,,1,A
W452007064,,2009-07-18,,SULLY FOOT 45,SULLY FOOT 45,011075,000000,Mairie 3  PL Maurice de Sully  ,45315,45600,Sully-sur-Loire,,1,A
W452007065,,2009-07-18,,ASSOCIATION DES UTILISATEURS FRANCOPHONES DE MANDRIVA LINUX,AUFML,005020,000000,40  BD Jean Rostand  ,45284,45800,Saint-Jean-de-Braye,,1,A
W452007066,,2002-07-13,,PASSERELLE 45,PASSERELLE 45,018015,000000,170  ALL du Kiosque  ,45302,45770,Saran,,0,A
W452007067,,2009-07-18,,LES AMIS DE LA METH,LES AMIS DE LA METH,013005,000000,7  RTE de Tigy  ,45331,45510,Vannes-sur-Cosson,,1,A
W452007068,,,,LIGUE REGIONALE DE PARACHUTISME SPORTIF DU CENTRE,LIGUE REGIONALE DE PARACHUTISME SPO...,011135,000000,1240  RUE de la Bergeresse  ,45232,45160,Olivet,,0,A
W452007069,,1997-09-20,,ORCHESTRE DU CHAPITRE,ORCHESTRE DU CHAPITRE,006030,000000,Maison des Associations 46ter  RUE Sainte-Catherine  ,45234,45000,Orléans,,0,A
W452007070,,1994-10-05,,LE PAYS OU LE CIEL EST TOUJOURS BLEU,LE PAYS OU LE CIEL EST TOUJOURS BLEU,006000,000000,5  RUE des Grands Champs  ,45234,45000,Orléans,www.poctb.fr,0,A
W452007071,,2004-05-24,,AMEO 45 - ARTS MARTIAUX ET ENERGETIQUES ORLEANAIS,AMEO 45,011000,000000,Maison des Associations 46ter  RUE Sainte-Catherine  ,45234,45000,Orléans,,0,A
W452007072,,2002-03-16,2009-03-20,CLUB VIN-PASSION,CLUB VIN-PASSION,007060,000000,679  RUE Basse  ,45272,45590,Saint-Cyr-en-Val,,0,D
W452007073,,1998-01-17,2023-04-25,COLLECTIF HANDICAP VISUEL,COLLECTIF HANDICAP VISUEL,018015,000000,17  RUE du Coq Saint-Marceau  ,45234,45100,Orléans,,0,D
W452007074,,1996-03-27,,CRESITT INDUSTRIE (CENTRE REGIONAL EN ELECTRONIQUE ET SYSTEMES POUR L'INNOVATION PAR LES TRANSFERTS DE TECHNOLOGIES DANS L'INDUSTRIE),CRESITT INDUSTRIE,005000,000000,Lab'O 1  AV du Champs de Mars CS 30019 ,45234,45074,Orléans Cedex 2,www.cresitt.com,0,A
W452007075,,1996-07-03,,POUPEES D'HIER ET D'AUJOURD'HUI,POUPEES D'HIER ET D'AUJOURD'HUI,020000,000000,46 ter  RUE Sainte Catherine  ,45234,45000,Orléans,,0,A
W452007076,,2009-07-25,,GROUPEMENT D'EMPLOYEURS DES CLUBS DE TENNIS DE L'ESSE,GE DE L'ESSE,030015,000000,90  RUE du four à chaux  ,45197,45760,Marigny-les-Usages,,1,A
W452007077,,1995-02-01,,INSTITUT POUR LA PROMOTION DE LA SANTE,INSTITUT POUR LA PROMOTION DE LA SA...,017120,017120,23  BD Jean Jaurès  ,45234,45000,Orléans,,0,A
W452007078,,1998-04-04,,ESPOIR 21,ESPOIR 21,018050,000000,6  VENE1 des Beaumonts  ,45234,45000,Orléans,,0,A
W452007079,,2009-07-25,,ADPE (ASSOCIATION DIONYSIENNE DES PARENTS D'ELEVES),ADPE,015005,000000,60  RUE de Saint Denis  ,45274,45560,Saint-Denis-en-Val,,1,A
W452007080,,2009-07-25,,LA MAISON DES CHEVAUX,LA MAISON DES CHEVAUX,024026,000000,32  RTE d'Orléans  ,45098,45370,Cléry-Saint-André,,1,A
W452007081,,2009-07-25,,LOISIRS ET CULTURE CLUB DE TAROT FAY-AUX-LOGES,LC-FAY CLUB DE TAROT,007005,000000,Mairie 48  RUE Abbé Georges Thomas  ,45142,45450,Fay-aux-Loges,,1,A
W452007082,,2009-07-25,,OUAGA SUR LOIRE,OUAGA SUR LOIRE,020020,000000,La Clopinette 20   L'Embouchure  ,45100,45800,Combleux,,1,A
W452007083,,2009-08-01,,ATELIER ENTR'ELLES,ATELIER ENTR'ELLES,006090,000000,1323  CHEM1 des Brûlés  ,45244,45570,Ouzouer-sur-Loire,,1,A
W452007084,,2009-08-01,2019-10-10,CLUB INFORMATIQUE DE SANDILLON,CLUB INFORMATIQUE DE SANDILLON,005020,000000,mairie 251  RTE d'Orléans  ,45300,45640,Sandillon,,1,D
W452007085,,1989-04-05,2016-03-11,ENTENTE SPORTIVE DU COSSON AQUA GYM,ENTENTE SPORTIVE DU COSSON AQUA GYM,011125,000000,8  RUE DES PRES VERTS  ,45146,45240,La    Ferté-Saint-Aubin,,0,D
W452007086,,2009-08-01,,LES BALS A JEAN-CLAUDE,LES BALS A JEAN-CLAUDE,007040,000000,2  RUE Clos Champray  ,45284,45800,Saint-Jean-de-Braye,,1,A
W452007087,,2009-08-01,,SECOURS AUX DEMUNIS EN FRANCE ET DANS LE MONDE (S.D.F.M.),S.D.F.M.,020015,000000,22  PL du Vieux Marché  ,45234,45000,Orléans,,1,A
W452007088,,1997-04-26,2013-04-05,"L'EAU QUI DORT, COLLECTIF D'ARTISTES DU SPECTACLE VIVANT","L'EAU QUI DORT, COLLECTIF D'ARTIS...",006070,000000,mairie      ,45169,45140,Ingré,,0,D
W452007089,,2004-03-13,,LES AMIS DES ROSES ORLEANAISES,LES AMIS DES ROSES ORLEANAISES,024030,000000,Maison des Associations 46ter  RUE Sainte-Catherine  ,45234,45000,Orléans,amisdesrosesorleanaises.blogspot.com,0,A
W452007090,,2004-08-28,,WU LIN,WU LIN,011145,000000,224  ALL DES COURLIS  ,45232,45160,Olivet,,0,A
W452007091,40362276400013,1994-05-11,,COMPETENCES EN TEMPS PARTAGE 45 (C.T.P. 45),COMPETENCES EN TEMPS PARTAGE 45 (C....,014000,019020,Maison des Associations 46 Ter  RUE Sainte Catherine ,45234,45000,Orléans,,0,A
W452007092,,2003-10-11,,AGENCE INTERDEPARTEMENTALE D'INFORMATION SUR LE LOGEMENT DU LOIRET ET D'EURE ET LOIR - ADIL 45-28,ADIL 45 - 28,032520,000000,Hôtel du Département 15  RUE Eugène Vignat  B.P 2019,45234,45000,Orléans,,0,A
W452007093,,2002-08-31,,CULTURES ET SPIRITUALITES,CULTURES ET SPIRITUALITES,040000,000000,12  RUE Notre Dame de Recouvrance  ,45234,45000,Orléans,,0,A
W452007094,,1992-01-08,,ASSOCIATION POUR LE DEVELOPPEMENT MEDICAL AU VIETNAM (ADM-VIETNAM),ASSOCIATION POUR LE DEVELOPPEMENT M...,017075,000000,205  RUE des Glycines  ,45232,45160,Olivet,www.admvietnam.com,0,A
W452007095,79926282900010,2009-08-01,,COMITE DES FETES D'INGRANNES,COMITE DES FETES,009030,000000,Mairie 10  RUE de la Mairie  ,45168,45450,Ingrannes,,1,A
W452007096,,2009-08-01,,"GROUPEMENT D'EMPLOYEURS ""DE LA MADELEINE""",GROUPEMENT D'EMPLOYEURS DE LA MADE...,030015,000000,Château de la Porte  ,45300,45640,Sandillon,,1,A
W452007097,,2009-08-01,,HAPKIDO JIN JUNG KWAN INGRE,HAPKIDO JIN JUNG KWAN INGRE,011150,000000,246  RUE des Chanterelles  ,45232,45160,Olivet,,1,A
W452007098,,2009-08-01,2013-03-30,DE FIL EN FUSEAU,DE FIL EN FUSEAU,006090,000000,mairie   PL Antoine Masson  ,45188,45470,Loury,,0,D
W452007099,,2009-08-01,,U.S.FAY TENNIS,U.S.FAY TENNIS,011165,000000,mairie   RUE Abbé Thomas  ,45142,45450,Fay-aux-Loges,,1,A
W452007100,,2009-08-01,,LES AMIS DE LA FONDATION ANDRE MALRAUX,LES AMIS DE LA FONDATION ANDRE MALRAUX,010015,000000,Château de la Huardière  ,45315,45600,Sully-sur-Loire,,1,A
W452007101,,1988-12-14,,ASSOCIATION POUR LA PROTECTION DES SITES ET DU CADRE DE VIE,ASSOCIATION POUR LA PROTECTION DES ...,024035,000000,25  QUAI PENTHIEVRE  ,45082,45110,Châteauneuf-sur-Loire,,0,A
W452007102,,1988-12-14,,ASSOCIATION U.S.E.P. ECOLE PRIMAIRE DE CHEVILLY,ASSOCIATION U.S.E.P. ECOLE PRIMAIRE...,011010,000000,13  RUE de Sougy  ,45093,45520,Chevilly,,0,A
W452007103,,1998-12-28,,TENNIS LOURY,TENNIS LOURY,011165,000000,Mairie de Loury   PL Antoine Masson ,45188,45470,Loury,,0,A
W452007104,,1988-12-11,,ENTENTE SPORTIVE DU COSSON,ENTENTE SPORTIVE DU COSSON,007000,000000,RUE des Prés Verts  ,45146,45240,La    Ferté-Saint-Aubin,,0,A
W452007105,,1989-01-25,,ASSOCIATION ECURIE CHRONO+,ASSOCIATION 'ECURIE CHRONO+',011160,000000,mairie 251  RTE d'Orléans  ,45300,45640,Sandillon,,0,A
W452007106,,1989-02-01,,ASSOCIATION DE JUMELAGE JARGEAU-REILINGEN,ASSOCIATION DE JUMELAGE JARGEAU-REI...,009050,000000,mairie   PL du grand Cloître  ,45173,45150,Jargeau,,0,A
W452007107,,1989-02-01,,ASSOCIATION SPORTIVE DE L'ECOLE PRIMAIRE DE FAY AUX LOGES,ASSOCIATION SPORTIVE DE L'ECOLE PR...,011010,000000,70  RUE de la Bretauche  ,45142,45450,Fay-aux-Loges,,0,A
W452007108,,1989-03-01,,CONSEIL DES RESIDENTS DE LA CITE SAINT EXUPERY DE PATAY,CONSEIL DES RESIDENTS DE LA CITE SA...,032520,000000,29  CITE1 St Exupéry  ,45248,45310,Patay,,0,A
W452007109,,1989-02-15,,ASSOCIATION SPORTIVE U.S.E.P. (UNION SPORTIVE DU 1ER DEGRE)  DE L'ECOLE ELEMENTAIRE PUBLIQUE DE ST LYE LA FORET,ASSOCIATION SPORTIVE U.S.E.P. (UNIO...,011010,000000,RUE des Déportés  ,45289,45170,Saint-Lyé-la-Forêt,,0,A
W452007110,,1989-02-15,,ASSOCIATION POUR L'AVENIR ET LE DEVELOPPEMENT DE ST DENIS DE  L'HOTEL,ASSOCIATION POUR L'AVENIR ET LE DE...,024000,000000,48  BD du Grand Clos  ,45273,45550,Saint-Denis-de-l'Hôtel,,0,A
W452007111,,1989-02-01,,JMR SPORT,JMR SPORT,011160,000000, ,45346,45530,Vitry-aux-Loges,,0,A
W452007112,,1989-02-01,,ASSOCIATION DE L'IMAGINAIRE,ASSOCIATION DE L'IMAGINAIRE,006000,000000, ,45024,45130,Baule,,0,A
W452007113,,1989-02-01,,"(I.F.A.C.E.) INSTITUT DE FORMATION, D'AUDIT, DE CONSEIL AUPRES  DES ENTREPRISES ET ASSOCIATIONS","(I.F.A.C.E.) INSTITUT DE FORMATION,...",022515,000000, ,45126,45450,Donnery,,0,A
W452007114,,1989-01-25,,SOCIETE DE CHASSE DE LA CONIE,SOCIETE DE CHASSE DE LA CONIE,013005,000000,"""le Chêne""    Route de Vitry  ",45314,45450,Sully-la-Chapelle,,0,A
W452007115,,1989-01-04,,ASSOCIATION DES PARENTS D'ELEVES SCOLAIRE SAINT LYE VILLEREAU,ASSOCIATION DES PARENTS D'ELEVES S...,015005,000000, ,45289,45170,Saint-Lyé-la-Forêt,,0,A
W452007116,,1988-12-28,,ASSOCIATION DE CHASSE LES COUDRAUX LE PETIT BUISSON,ASSOCIATION DE CHASSE LES COUDRAUX ...,013005,000000,FERME DES VAGUES  ,45346,45530,Vitry-aux-Loges,,0,A
W452007117,,1988-12-14,,ASSOCIATION DES PARENTS D'ELEVES MAROCAINS DE CHATEAUNEUF  SUR LOIRE,ASSOCIATION DES PARENTS D'ELEVES M...,015005,000000,56  RUE Bonne Dame  ,45082,45110,Châteauneuf-sur-Loire,,0,A
W452007118,,1988-12-28,,JARGEAU SPORT BABY GYM,JARGEAU SPORT BABY GYM,011105,000000,mairie      ,45173,45150,Jargeau,,0,A
W452007119,,2009-08-08,,CENTRE D'ACCUEIL LES AINES PENSENT A NOUS (C.A.A.P.N.),C.A.A.P.N.,020020,000000,26  RUE Molière  ,45147,45400,Fleury-les-Aubrais,,1,A
W452007120,,1989-03-01,2019-12-15,ASSOCIATION POUR L'ORGANISATION DE COMPETITION OFFICIELLES DE COURTAUDIN,ASSOCIATION POUR L'ORGANISATION DE...,011000,000000,Courtaudin   RTE de Villeny  ,45182,45240,Ligny-le-Ribault,,0,D
W452007121,,1999-10-23,,ST MARCEAU ORLEANS T.T.,ST MARCEAU ORLEANS T.T.,011165,000000,8  AV Alain Savary  ,45234,45000,Orléans,,0,A
W452007122,,1999-08-07,,PATCH-PASSION,'PATCH-PASSION',007000,000000,103  RUE des Genêts  ,45232,45160,Olivet,,0,A
W452007123,,1989-11-08,,SOLOGNE CLUB MUSCULATION LA FERTE ST AUBIN,SOLOGNE CLUB MUSCULATION LA FERTE S...,011110,000000,Gymnase Paul Guérin   RUE des Prés Verts  ,45146,45240,La    Ferté-Saint-Aubin,,0,A
W452007124,,1989-07-26,,ASSOCIATION POUR LE DEVELOPPEMENT ET LA SOLIDARITE - ADS 45,ADS 45,022542,000000,mairie 3  PL Maurice de Sully  ,45315,45600,Sully-sur-Loire,,0,A
W452007125,,2003-06-28,2018-12-31,ADOC LOIRET ASSOCIATION DE DEPISTAGE ORGANISE DES CANCERS,ADOC LOIRET ASSOCIATION DE DEPISTAG...,017125,000000,125/127  RUE du Fg. Bannier  ,45234,45000,Orléans,www.depistage-cancer.fr/centre/adoc-45,0,D
W452007126,,1994-04-27,,ASSOCIATION CULTURELLE MUSULMANE,ASSOCIATION CULTURELLE MUSULMANE,040000,050000,7  ALL Adélaïde de Savoie  ,45234,45000,Orléans,,0,A
W452007127,,2009-08-08,,CLUB DES CHOUETTES GOLFEURS,CHOUETTES GOLFEURS,011100,000000,542  ALL des quatre vents  ,45006,45160,Ardon,,1,A
W452007128,,2009-08-08,,EDM AIRSOFT,EDM AIRSOFT,011175,000000,3ter  RUE de Solférino  ,45234,45000,Orléans,,1,A
W452007129,,1992-06-10,2009-06-11,ORLEANS ART PRODUCTION,ORLEANS ART PRODUCTION,006030,000000,44  SENT3 de la Messe  ,45234,45000,Orléans,,0,D
W452007130,,2009-08-08,,CENTRAL RESSOURCE,CENTRAL RESSOURCE,006100,000000,20  RUE de la Vieille Monnaie  ,45234,45000,Orléans,,1,A
W452007131,,2009-08-08,2015-03-07,LES AMIS DE JARGEAU,LES AMIS DE JARGEAU,006030,000000,mairie   PL du grand cloître  ,45173,45150,Jargeau,,1,D
W452007132,,2009-08-08,,SARCELLE ET BOUT D'FICELLE,SARCELLE ET BOUT D'FICELLE,009025,000000,17  RTE de Clémont  ,45063,45620,Cerdon,,1,A
W452007133,40875108900033,1996-07-17,,ART'S DANSE,ART'S DANSE,006040,000000,mairie   PL de la Liberté  ,45302,45774,Saran cedex,http://artsdanse.com,0,A
W452007134,,2009-08-08,,CARMES VILLAGE,CARMES VILLAGE,006025,000000,7  RUE des Carmes BP 4547 ,45234,45045,Orléans cedex 1,,1,A
W452007135,,2009-08-08,,LA PENSINE,LA PENSINE,006100,000000,Le Coudre 2107  RUE de la Source  ,45232,45160,Olivet,,1,A
W452007136,,1993-02-17,,ASSOCIATION DES DERMATO-VENEREOLOGISTES DE L'ORLEANAIS,ASSOCIATION DES DERMATO-VENEREOLOGI...,017145,000000,1  RUE des Charretiers  ,45234,45000,Orléans,,0,A
W452007137,,2009-08-08,,ORLEANS INSERTION EMPLOI,ORLEANS INSERTION EMPLOI,030010,000000,6  RUE François Couperin  ,45234,45000,Orléans,,1,A
W452007138,,2009-08-08,,COMPAGNIE DES HAUTS COEURS,COMPAGNIE DES HAUTS COEURS,007035,000000,6  RUE de la Borde  ,45284,45800,Saint-Jean-de-Braye,,1,A
W452007139,,2009-09-05,2019-05-20,T2C (TENNIS CLUB DE CERCOTTES),R2C (TENNIS CLUB DE CERCOTTES),011165,000000,Mairie 46  RTE Nationale  ,45062,45520,Cercottes,,1,D
W452007140,,2009-09-05,,ASSOCIATION TUBATIFOLE,ASSOCIATION TUBATIFOLE,006030,000000,727  RUE de la Vallée  ,45232,45160,Olivet,,1,A
W452007141,,1999-03-20,,BIBLIOTHEQUE GENEALOGIQUE D'ORLEANS,BIBLIOTHEQUE GENEALOGIQUE D'ORLEANS,006000,010017,69 BIS  RUE DU COLOMBIER  ,45234,45000,Orléans,,0,A
W452007142,,2003-03-29,,BUREAU NATIONAL DU PARTI DU VOTE BLANC,BUREAU NATIONAL DU PARTI DU VOTE BL...,001010,000000,2  IMP des Chaffaults  2 IMPASSE DES CHAFFAULTS,45075,45380,La    Chapelle-Saint-Mesmin,,0,A
W452007143,,2009-09-05,,"LOUIS-JOSEPH SOULAS, MEMOIRES D'UNE TERRE GRAVEE","LOUIS-JOSEPH SOULAS, MEMOIRES D'UN...",006020,000000,68  RTE d'Orléans  Lignerolles,45099,45310,Coinces,,1,A
W452007144,,2009-09-05,,L'EGLISE DU CHRIST VIVANT,E.C.V.,040000,000000,60  RUE de la Bissonnerie  ,45284,45800,Saint-Jean-de-Braye,,1,A
W452007145,,2009-09-05,,NI QUEUE NI TÊTE,NI QUEUE NI TÊTE,006030,000000,49  RUE du maréchal Leclerc  ,45082,45110,Châteauneuf-sur-Loire,,1,A
W452007146,,2009-09-05,,THE DRAGON,THE DRAGON,007030,000000,1  PL des Jardins  ,45241,45150,Ouvrouer-les-Champs,,1,A
W452007147,,1995-05-17,,LE COMITE ASSOCIATION 'SOLIDARITE ORLEANS-ALGERIE AU COEUR'  (LE CASOAC),LE COMITE ASSOCIATION 'SOLIDARITE ...,003045,019040,36 Bis  RUE COQUILLE  ,45234,45000,Orléans,,0,A
W452007148,,2009-09-05,,LES FANFARONS CERCOTTOIS,LES FANFARONS CERCOTTOIS,006070,000000,Mairie   RTE Nationale  ,45062,45520,Cercottes,,1,A
W452007149,,2009-09-05,,AQUA FORM,AQUA FORM,011125,000000,RUE Clos de Bordeaux  ,45317,45190,Tavers,,1,A
W452007150,,1997-05-10,,EXPERIMENTIQUE,EXPERIMENTIQUE,015025,000000, B.P 6729,45234,45000,Orléans,,0,A
W452007151,,2009-09-05,,LA GARDERIE DES P'TITS LOUPS ORATORIENS,LA GARDERIE DES P'TITS LOUPS ORATO...,009015,000000,18  RTE de sigloy  ,45241,45150,Ouvrouer-les-Champs,,1,A
W452007152,,2009-09-05,,A CAPPELLA STUDIO,A CAPPELLA STUDIO,005035,000000,12  RUE Foisnard d'Abas  ,45024,45130,Baule,,1,A
W452007153,,1995-09-20,,"IMPACTS DEVELOPPEMENT (INFORMATIONS, MOBILISATION, PARTENARIAT, CONCEPTION, TRANSFERTS, SYNERGIE - DEVELOPPEMENT)",IMPACTS DEVELOPPEMENT (INFORMATIONS...,014040,000000,14  ALL Adélaide de Savoie  B.P 6432,45234,45000,Orléans,,0,A
W452007154,,2004-01-24,,CENTRE EVANGELIQUE COLONNE DE VERITE (CECV),CECV,040000,000000,135  RUE Saint-Marc  ,45234,45000,Orléans,,0,A
W452007155,,2002-03-30,,AMICALE DES ANCIENS COMBATTANTS DE SAINT JEAN DE LA RUELLE,AMICALE DES ANCIENS COMBATTANTS DE ...,038105,000000,hôtel de ville 71  RUE Charles Beauhaire  ,45285,45140,Saint-Jean-de-la-Ruelle,,0,A
W452007156,,1995-11-22,,JEUNES AGRICULTEURS AU SERVICE DE L'ESPACE RURAL,JEUNES AGRICULTEURS AU SERVICE DE L...,023020,000000,13  AV des Droits de l'Homme  9023,45234,45000,Orléans,,0,A
W452007157,,2009-09-05,,MOUVEMENT DES ASSOCIATIONS POUR LA PROTECTION ET LA PROMOTION DU PATRIMOINE DE LA LOIRE,MOUVEMENT DES ASSOCIATIONS POUR LA ...,010022,000000,17  BD Jeanne d'Arc  ,45315,45600,Sully-sur-Loire,,1,A
W452007158,,2009-09-05,,AIRSOFT ORLEANS UNITE TACTIQUE,AIRSOFT ORLEANS UNITE TACTIQUE,007075,000000,68  RUE Kléber  ,45147,45400,Fleury-les-Aubrais,,1,A
W452007159,,2009-09-05,,KRAV MAGA ORLEANS,KRAV MAGA ORLEANS,011145,000000,2  PL Sainte Croix  ,45234,45000,Orléans,,1,A
W452007160,,1989-03-09,,ASSOCIATION BEAUGENCY-AVENIR,ASSOCIATION BEAUGENCY-AVENIR,009000,000000,7  RUE du Martroi  ,45028,45190,Beaugency,,0,A
W452007161,,1989-03-15,,COMITE DE SOUTIEN A LA LISTE UNIS POUR AGIR,COMITE DE SOUTIEN A LA LISTE UNIS P...,001010,000000,RUE des Bruyères  ,45082,45110,Châteauneuf-sur-Loire,,0,A
W452007162,,1989-03-22,,MEUNG AMITIE RANDONNEE CHEMINS (M.A.R.C.H.E.),MEUNG AMITIE RANDONNEE CHEMINS (M.A...,011000,000000,Mairie 32  RUE du Général de Gaulle  ,45203,45130,Meung-sur-Loire,,0,A
W452007163,,1989-03-22,,ASSOCIATION DE DEFENSE DE L'ENVIRONNEMENT MAGDUNOIS,ASSOCIATION DE DEFENSE DE L'ENVIRO...,024035,000000,1  RUE Maison Neuve  ,45203,45130,Meung-sur-Loire,,0,A
W452007164,,1989-03-22,,CLUB DE TIR DU CES,CLUB DE TIR DU CES,011000,000000,BP82018 ,45147,45402,FLEURY LES AUBRAIS,,0,A
W452007165,,1989-03-29,,SOCIETE DE CHASSE DE STE AMELIE,SOCIETE DE CHASSE DE STE AMELIE,013005,000000, ,45182,45240,Ligny-le-Ribault,,0,A
W452007166,,1989-03-29,,C.K. PROMOTION RACING TEAM,C.K. PROMOTION RACING TEAM,011160,000000, ,45315,45600,Sully-sur-Loire,,0,A
W452007167,,1989-03-29,,INSTITUT DE MANAGEMENT ET DE PROMOTION DE L'ACTION COMMERCIALE  ET TECHNIQUE 'IMPACT',INSTITUT DE MANAGEMENT ET DE PROMOT...,022542,000000, ,45167,45130,Huisseau-sur-Mauves,,0,A
W452007168,,1989-03-29,,'CAST'AILES LOIRE','CAST'AILES LOIRE',011135,000000,25  RUE du Morvant  ,45082,45110,Châteauneuf-sur-Loire,,0,A
W452007169,,1989-04-05,,CLUB DE L'AMITIE DE SURY AUX BOIS,CLUB DE L'AMITIE DE SURY AUX BOIS,007000,000000, ,45316,45530,Sury-aux-Bois,,0,A
